NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF ACTION POTENTIAL%GOBP%GO:0098900	REGULATION OF ACTION POTENTIAL%GOBP%GO:0098900		33	-0.42291114	-1.3309166	0.100636944	0.5600411	1.0	1175	tags=24%, list=10%, signal=27%	
RECIPROCAL HOMOLOGOUS RECOMBINATION%GOBP%GO:0140527	RECIPROCAL HOMOLOGOUS RECOMBINATION%GOBP%GO:0140527		31	-0.4276032	-1.3304871	0.10392902	0.5591752	1.0	2014	tags=29%, list=17%, signal=35%	
NEURON PROJECTION EXTENSION%GOBP%GO:1990138	NEURON PROJECTION EXTENSION%GOBP%GO:1990138		28	-0.4353022	-1.3297527	0.10236221	0.55934095	1.0	1059	tags=18%, list=9%, signal=20%	
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY		32	-0.42165276	-1.3294452	0.097297296	0.5581601	1.0	1588	tags=25%, list=13%, signal=29%	
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010977	NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010977		46	-0.40214708	-1.3274148	0.08345324	0.5626006	1.0	1701	tags=33%, list=14%, signal=38%	
NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130	NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130		24	-0.45627934	-1.326927	0.10506798	0.5620464	1.0	380	tags=17%, list=3%, signal=17%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		25	-0.45050368	-1.3266304	0.11529412	0.5608252	1.0	744	tags=20%, list=6%, signal=21%	
DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005		50	-0.3817571	-1.3232813	0.06648199	0.56952703	1.0	2284	tags=34%, list=19%, signal=42%	
BMP SIGNALING PATHWAY%GOBP%GO:0030509	BMP SIGNALING PATHWAY%GOBP%GO:0030509		28	-0.43319708	-1.3231114	0.0948718	0.56792206	1.0	989	tags=32%, list=8%, signal=35%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		45	-0.38879123	-1.3229887	0.08010336	0.5661543	1.0	1487	tags=24%, list=12%, signal=28%	
MICROTUBULE ORGANIZING CENTER LOCALIZATION%GOBP%GO:0061842	MICROTUBULE ORGANIZING CENTER LOCALIZATION%GOBP%GO:0061842		16	-0.500261	-1.3228526	0.13172337	0.5644736	1.0	2123	tags=38%, list=18%, signal=45%	
